,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_BOY,ASS_EOY,BLOCK,BOND_BOY,BOND_EOY,CENSUSTRACT,CITY,CLASSCD,COMPENS,COMPENSP,CONT,CONTACT,CONTP,DEDUCTCD,DIREXP,EOSTATUS,EPOSTCARD,EXPS,EXPSP,FILENAME,FIPS,FISYR,FISYRP,FNDNCD,FRCD,FUNDBAL,FUNDFEES,FUNDFEESP,FUNDINC,FUNDINCP,GFTGRNTSRCVD170,GOODS,GRPROF,GRPROFP,GRREC,GRRECMEM,GRRECOTH,GRRECPUB,GRSINC170,GRSINCFNDRSNG,GRSINCGAMING,GRSRCPTSADMISSN509,GRSRCPTSRELATED170,GRSRNTSPRSNL,GRSRNTSREAL,INITFEES,INPRIOR,INPRIORSRC,INVENTG,INVINC,INVINCP,LATITUDE,LESSDIRFNDRSNG,LESSDIRGAMING,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LIAB_BOY,LIAB_EOY,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MRTG_BOY,MRTG_EOY,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NETA_BOY,NETGNLS,NETINC,NETINCFNDRSNG,NETINCGAMING,NETINCP,NETRENT,NETRENTP,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OTHCHGS,OTHINC,OTHINCP,OTHSAL,OTHSALP,OUTNCCS,OUTREAS,PAYTAX,PAYTAXP,PMSA,PROGREV,PROGREVP,Q78A,RANDNUM,REASON,RENTEXP,RENTINC,RETEARN,RETE_BOY,RNTLEXPNSPRSNL,RNTLEXPNSREAL,RNTLINCPRSNL,RNTLINCREAL,ROYALTSINC,RULEDATE,SALEOTHE,SALEOTHG,SALEOTHN,SALEOTHNP,SALESECN,SALESECNP,SALESEXP,SECUR,SEC_NAME,SOIYR,SOURCE,SPEVTG,SRVCSVAL170,SRVCSVAL509,STATE,STYEAR,SUBCD,SUBSECCD,SUBTOTSUPPINC509,TAXPER,TAXPERP,TOTGFTGRNTRCVD509,TOTREV,TOTREV2,TOTREVP,TOTSUPP509,TXEXMPTBNDSPROCEEDS,TXREVNUELEVIED170,TXREVNUELEVIED509,UNSECUREDNOTESEND,VALIDATION_STATE,ZIP,ZIP5
7102,112873727,12,36.0,319.0,0.0,16710 COCHERON AVE,3.0,,6126,360811175004010.0,,0.0,36081117500.0,FLUSHING,1.0,0.0,,0,BRIDGET HERNANDEZ,,1.0,0,1.0,0,3627,,112873727_201512_990EZ,36081.0,2015,,0.0,20.0,6126,0.0,,0.0,,0.0,0,0,,7046,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,,0,0,,40.7604,0.0,0.0,O,O,AR,A,,0,-73.7958,A,,,0.0,5602.0,710000.0,ANCIENT ORDER OF HIBERNIANS LADIES QUEENS COUNTY BOARD,112873727201512,1128737272015,,0,3419,0,0.0,,0.0,,A,A23,,A23,A,,WORD,AR,AR,AR,5.0,0.0,6246,,0.0,,IN,,0.0,,5600.0,800,,N,0.1011591862430572,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,194102.0,0,0,0,,0.0,,0.0,,,20150.0,16eofinextractez.dat,0,0.0,0.0,NY,20150,8,8,0.0,201512,,0.0,7046,7046,,0.0,0.0,0.0,0.0,0.0,0.0,11229-4111,11358.0
7113,112910678,12,907.0,0.0,0.0,11002 MERRICK BLVD,3.0,944624.0,947796,360810258001005.0,0.0,0.0,36081025800.0,JAMAICA,10.0,0.0,0.0,445,,1120.0,2.0,16574,1.0,0,204995,197017.0,112910678_201512_990O,36081.0,2015,2014.0,0.0,10.0,947796,0.0,0.0,11491.0,9064.0,0.0,92121,70577,70250.0,321833,0.0,0.0,,0.0,0,28065,1847576.0,0.0,0.0,120714.0,0,1,15eofinextract990.dat.dat,162698,2157,1937.0,40.6965,0.0,16574.0,O,O,AR,A,0.0,0,-73.7868,A,,0.0,0.0,5602.0,712120.0,PROCTOR HOPSON POST MEMORIAL ASSOCIATION INCORPORATED,112910678201512,1129106782015,944624.0,0,3172,0,11491.0,11543.0,115743.0,119694.0,A,A80,,A80,A,N50,BEST,AR,AR,AR,1.0,,7754,6495.0,52805.0,52919.0,IN,,5734.0,5329.0,5600.0,0,0.0,N,0.04274292787678302,9,4971.0,120714.0,0.0,0.0,0.0,4971.0,0.0,115743.0,0.0,201412.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,28065,0.0,0.0,NY,20150,7,7,13543.0,201512,201412.0,2515.0,208167,208167,208560.0,1863634.0,0.0,0.0,0.0,0.0,0.0,11433-3441,11433.0
7186,113057468,12,0.0,0.0,0.0,C/O SEARS 211 DEAN STREET,3.0,569640.0,618275,,0.0,0.0,,BROOKLYN,10.0,0.0,0.0,68966,SEARS,81601.0,2.0,33349,1.0,0,72592,87445.0,113057468_201512_990O,36047.0,2015,2014.0,0.0,10.0,618275,0.0,0.0,20909.0,13128.0,0.0,24300,22783,4893.0,178876,0.0,0.0,,0.0,54258,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,47083,8569,977.0,40.686504,33349.0,0.0,O,O,AR,A,0.0,0,-73.987859,A,,0.0,0.0,5602.0,813920.0,BROOKLYN CHAPTER AMERICAN INSTITUTE OF ARCHITECTS,113057468201512,1130574682015,569640.0,0,48635,20909,0.0,13154.0,0.0,0.0,A,A03,,A03,A,,WORD,AR,AR,AR,1.0,,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0,0.0,N,0.1116267792696114,9,0.0,0.0,618275.0,569640.0,0.0,0.0,0.0,0.0,0.0,200101.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,54258,0.0,0.0,NY,20150,6,6,12106.0,201512,201412.0,291358.0,121227,121227,100599.0,575660.0,0.0,0.0,272196.0,0.0,0.0,11217-0000,11217.0
7263,113212678,12,200.0,0.0,0.0,35-30 FARRINGTON ST STE 201,3.0,8946.0,32549,360810869001004.0,0.0,0.0,36081086900.0,FLUSHING,10.0,0.0,0.0,228154,,130220.0,2.0,0,1.0,0,204551,154217.0,113212678_201512_990O,36081.0,2015,2014.0,0.0,10.0,32549,0.0,0.0,0.0,0.0,0.0,0,0,0.0,228154,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0,0.0,40.764,0.0,0.0,O,O,AR,A,0.0,0,-73.8317,A,,0.0,0.0,5602.0,710000.0,KOREAN AMERICAN NAIL SALON ASSOCIATION OF NEW YORK INC,113212678201512,1132126782015,8946.0,0,23603,0,0.0,-23997.0,0.0,0.0,A,A23,,A23,A,,BEST,AR,AR,AR,1.0,,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0,0.0,N,0.8253749337509795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199509.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,228154,228154,130220.0,0.0,0.0,0.0,0.0,0.0,0.0,11354-2827,11354.0
7273,113238845,12,205.0,0.0,0.0,23-24 STEINWAY STREET,3.0,127884.0,131407,360810137001011.0,0.0,0.0,36081013700.0,ASTORIA,20.0,0.0,0.0,0,WILLY L ZAMBRANO,0.0,2.0,27881,1.0,0,49139,54304.0,113238845_201512_990EZ,36081.0,2015,2014.0,0.0,10.0,131407,0.0,0.0,0.0,0.0,0.0,0,0,0.0,81633,,,0.0,0.0,41293,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0,84.0,40.7706,0.0,0.0,O,O,AR,A,0.0,0,-73.9088,A,,0.0,0.0,5602.0,710000.0,A I A QUEENS INC,113238845201512,1132388452015,127884.0,0,4613,13412,0.0,22922.0,0.0,0.0,A,A40,,A40,A,,NEW,AR,AR,AR,1.0,-1090.0,4787,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,35553,77142.0,N,0.9404916814920424,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,199503.0,0,0,0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,41293,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,53752,53752,77226.0,0.0,0.0,0.0,0.0,0.0,0.0,11105-1999,11105.0
7281,113261970,12,0.0,0.0,0.0,C/O45-25 162ND STREET,3.0,135092.0,140884,360811175004010.0,0.0,0.0,36081117500.0,FLUSHING,20.0,0.0,0.0,107022,,108959.0,2.0,0,1.0,0,102422,117559.0,113261970_201512_990EZ,36081.0,2015,2014.0,0.0,10.0,140884,0.0,0.0,0.0,0.0,0.0,0,0,0.0,108214,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,1192,636.0,40.7604,0.0,0.0,O,O,AR,A,0.0,0,-73.7958,A,,0.0,0.0,5602.0,710000.0,KOREAN AIR CONDITIONING AND REFRIG ASSOC OF NY INC,113261970201512,1132619702015,135092.0,0,5792,0,0.0,-7964.0,0.0,0.0,A,A23,,A23,A,S40,BEST,AR,AR,AR,1.0,0.0,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0,0.0,N,0.7579969446436686,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200003.0,0,0,0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,108214,108214,109595.0,0.0,0.0,0.0,0.0,0.0,0.0,11358-0000,11358.0
7306,113354456,12,0.0,0.0,0.0,6725 5TH AVE,3.0,,2026,,,0.0,36047012600.0,BROOKLYN,1.0,0.0,,100,ROSE COULSON,,1.0,0,1.0,0,6244,,113354456_201512_990EZ,36047.0,2015,,0.0,20.0,2026,0.0,,0.0,,0.0,0,0,,6775,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,,0,0,,40.635,0.0,0.0,O,O,AR,A,,0,-74.0204,A,,,0.0,5602.0,710000.0,ANCIENT ORDER OF HIBERNIANS LADIES DIVISION 22 KINGS COUNTY,113354456201512,1133544562015,,0,531,0,0.0,,0.0,,A,A23,,A23,A,,WORD,AR,AR,AR,5.0,0.0,0,,0.0,,IN,,0.0,,5600.0,6675,,N,0.7485749525267945,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,194102.0,0,0,0,,0.0,,0.0,,DIVISION 22 KINGS COUNTY,20150.0,16eofinextractez.dat,0,0.0,0.0,NY,20150,8,8,0.0,201512,,0.0,6775,6775,,0.0,0.0,0.0,0.0,0.0,0.0,11229-4111,11220.0
7317,113383944,12,205.0,0.0,0.0,44-01 FRANCIS LEWIS BLVD,3.0,91801.0,154054,360811463002007.0,0.0,0.0,36081146300.0,BAYSIDE,10.0,0.0,0.0,133900,KEVIN LEE MD,72831.0,1.0,0,1.0,0,71647,54351.0,113383944_201512_990EZ,36081.0,2015,2014.0,0.0,10.0,154054,0.0,0.0,0.0,0.0,0.0,0,0,0.0,133900,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0,0.0,40.7573,0.0,0.0,O,O,AR,A,0.0,0,-73.7832,A,,0.0,0.0,5602.0,710000.0,KOREAN MEDICAL PRACITIONER ASSOC OF GREATER NEW YORK INC,113383944201512,1133839442015,91801.0,0,62253,0,0.0,18480.0,0.0,0.0,A,A23,,A23,A,,BEST,AR,AR,AR,1.0,0.0,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0,0.0,N,0.6143366972561729,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,199710.0,0,0,0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,133900,133900,72831.0,0.0,0.0,0.0,0.0,0.0,0.0,11361-3028,11361.0
7348,113477797,12,279.0,210.0,0.0,2227 33RD ST,9.0,801111.0,793871,,0.0,0.0,,ASTORIA,10.0,0.0,0.0,24150,PAUL MOUTAFIS,7940.0,1.0,0,1.0,0,101396,65828.0,113477797_201512_990O,36081.0,2015,2014.0,0.0,10.0,118574,0.0,0.0,0.0,19137.0,0.0,0,0,0.0,191745,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,98400.0,0,1,15eofinextract990.dat.dat,0,0,0.0,40.7736,0.0,0.0,O,O,AR,A,691377.0,675297,-73.9118,A,,0.0,0.0,5602.0,710000.0,PANCRETAN ASSOCIATION OF AMERICA SYLLOGOS KRETON MINOS,113477797201512,1134777972015,109734.0,0,8840,0,0.0,34984.0,16891.0,16647.0,A,A23,,A23,A,N31,SOI,AR,AR,AR,5.0,,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,69195,57088.0,N,0.07937945265258195,0,81509.0,98400.0,-41426.0,-50266.0,0.0,81509.0,0.0,16891.0,0.0,194603.0,0,0,0,0.0,0.0,0.0,0.0,0.0,SYLLOGOS KRETON MINOS,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,4,4,0.0,201512,201412.0,0.0,110236,110236,100812.0,0.0,0.0,0.0,0.0,0.0,0.0,11106-0000,11105.0
7474,116012997,6,263.0,602.0,319.0,343 E 51ST ST APT 4E,3.0,56142.0,59268,360610098007000.0,0.0,0.0,36061009800.0,NEW YORK,20.0,0.0,0.0,0,JOYCE ROLEN,0.0,1.0,0,1.0,0,3658,8006.0,116012997_201506_990EZ,36061.0,2015,2014.0,0.0,20.0,59268,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6784,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,core2013co,0,14,19.0,40.7551,0.0,0.0,O,O,AR,A,0.0,0,-73.9673,A,,0.0,0.0,5602.0,513110.0,ROCKETTE ALUMNAE ASSOCIATION INC RADIO CITY MUSIC HALL,116012997201506,1160129972015,56142.0,0,3126,0,0.0,2605.0,0.0,0.0,A,A34,,A34,A,,BEST,AR,AR,AR,1.0,0.0,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,6770,10592.0,N,0.0540100396904194,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,195902.0,0,0,0,0.0,0.0,0.0,0.0,,,20149.0,16eofinextractez.dat,0,0.0,0.0,NY,20149,4,4,0.0,201506,201406.0,0.0,6784,6784,10611.0,0.0,0.0,0.0,0.0,0.0,0.0,10022-6758,10022.0
7529,116036702,4,904.0,602.0,328.0,1622 CHURCH RD,3.0,306102.0,317905,360811072011036.0,0.0,0.0,36081107201.0,BROAD CHANNEL,10.0,0.0,0.0,0,,0.0,2.0,0,1.0,0,94123,155290.0,116036702_201604_990O,36081.0,2016,2015.0,0.0,10.0,210296,0.0,0.0,0.0,0.0,0.0,43496,57958,42689.0,145193,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,101454,171,67.0,40.6013,0.0,0.0,O,O,AR,A,103380.0,107609,-73.8194,A,,0.0,0.0,5602.0,513120.0,NORTH CHANNEL YACHT CLUB INC,116036702201604,1160367022016,202722.0,0,7574,0,0.0,-69420.0,0.0,0.0,A,A32,,A32,A,,BEST,AR,AR,AR,1.0,,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,43568,43114.0,N,0.6401150241058499,0,0.0,0.0,210296.0,202722.0,0.0,0.0,0.0,0.0,0.0,195712.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20159.0,16eofinextract990.dat,0,0.0,0.0,NY,20159,7,7,0.0,201604,201504.0,0.0,101697,101697,85870.0,0.0,0.0,0.0,0.0,0.0,0.0,11414-0637,11693.0
7605,116102176,12,263.0,264.0,279.0,10916 JAMAICA AVE,9.0,130327.0,146391,360810122001001.0,0.0,0.0,36081012200.0,RICHMOND HILL,30.0,88127.0,90999.0,245874,GT KLOPFER,285948.0,2.0,0,1.0,0,229810,215083.0,116102176_201512_990O,36081.0,2015,2014.0,0.0,10.0,146391,0.0,0.0,0.0,0.0,0.0,0,0,0.0,245874,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0,0.0,40.6986,0.0,0.0,O,O,AR,A,0.0,0,-73.8313,A,,0.0,0.0,5602.0,710000.0,NATIONAL ASSOCIATION OF LETTER CARRIERS 0562 JAMAICA NEW YORK,116102176201512,1161021762015,130327.0,0,16064,0,0.0,70865.0,0.0,0.0,A,A23,,A23,A,,BEST,AR,AR,AR,5.0,,0,0.0,12150.0,10627.0,IN,,19907.0,20597.0,5600.0,0,0.0,N,0.6535308349827577,0,0.0,0.0,146391.0,130327.0,0.0,0.0,0.0,0.0,0.0,194409.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0562 JAMAICA NEW YORK,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,5,5,0.0,201512,201412.0,0.0,245874,245874,285948.0,0.0,0.0,0.0,0.0,0.0,0.0,11418-2334,11418.0
7670,130417765,12,919.0,0.0,0.0,432 PARK AVE SOUTH,3.0,5989664.0,6232954,360610074003003.0,0.0,0.0,36061007400.0,NEW YORK,10.0,0.0,0.0,5471198,,5569433.0,2.0,0,1.0,0,9685627,10010844.0,130417765_201512_990O,36061.0,2015,2014.0,0.0,10.0,3190524,0.0,0.0,0.0,0.0,0.0,0,0,0.0,13352748,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,67350,59838.0,40.7443,0.0,0.0,O,O,AR,A,3294701.0,3042430,-73.9835,A,,0.0,0.0,5602.0,813920.0,ADVERTISING RESEARCH FOUNDATION INC,130417765201512,1304177652015,2694963.0,-77996,479141,0,0.0,-12005.0,0.0,0.0,A,A03,,A03,A,,SOI,AR,AR,AR,1.0,,25496,16576.0,181840.0,2037469.0,IN,,0.0,0.0,5600.0,4678720,4354197.0,N,0.10092049740106346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194303.0,0,0,0,0.0,-77996.0,-1205.0,3187980.0,3109984.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,10164768,10164768,9998839.0,0.0,0.0,0.0,0.0,0.0,0.0,10016-8013,10016.0
7679,130431735,3,263.0,0.0,0.0,363 SEVENTH AVENUE - 17TH FLOOR,2.0,1933632.0,2139320,,0.0,0.0,,NEW YORK,30.0,49400.0,50600.0,0,,0.0,2.0,0,1.0,0,682502,585743.0,130431735_201503_990O,36061.0,2015,2014.0,0.0,10.0,2113393,0.0,0.0,0.0,0.0,0.0,0,0,0.0,896848,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,4388,1762.0,40.7485,0.0,0.0,O,O,AR,A,26841.0,25927,-73.9925,A,,0.0,0.0,5602.0,710000.0,AMERICAN GUILD OF VARIETY ARTISTS,130431735201503,1304317352015,1906791.0,0,214346,0,0.0,243150.0,0.0,0.0,A,A99,,A99,A,,WORD,AR,AR,AR,5.0,,3572,76.0,253873.0,238428.0,IN,,25869.0,22173.0,5600.0,888888,827055.0,N,0.7425970641608081,0,0.0,0.0,2113393.0,1906791.0,0.0,0.0,0.0,0.0,0.0,195711.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20149.0,16eofinextract990.dat,0,0.0,0.0,NY,20149,5,5,0.0,201503,201403.0,0.0,896848,896848,828893.0,0.0,0.0,0.0,0.0,0.0,0.0,10001-3904,10001.0
7695,130453215,12,59.0,205.0,279.0,370 7TH AVE,2.0,412214.0,440998,,0.0,0.0,,NEW YORK,20.0,38852.0,35102.0,0,ARNOLD MERRITT,0.0,2.0,0,1.0,0,103415,155469.0,130453215_201512_990O,36061.0,2015,2014.0,0.0,10.0,360596,0.0,0.0,0.0,0.0,0.0,0,0,0.0,147543,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,5688,6430.0,40.7485,0.0,0.0,O,O,AR,A,53381.0,80402,-73.9925,A,,0.0,0.0,5602.0,710000.0,ASSOCIATION OF MASTER PAINTERS AND DECORATORS OF THE CITY OF NEW YORK ASSOC OF MASTER PAINTERS AND DECORATO,130453215201512,1304532152015,358833.0,7531,1404,0,0.0,-30233.0,0.0,0.0,A,A40,,A40,A,,BEST,AR,AR,AR,5.0,,0,0.0,14937.0,27579.0,IN,,3674.0,4255.0,5600.0,91600,99200.0,N,0.10364894156949167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194409.0,0,0,0,1240.0,7531.0,18366.0,42724.0,50255.0,ASSOC OF MASTER PAINTERS & DECORATO,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,6,6,0.0,201512,201412.0,0.0,104819,104819,125236.0,0.0,0.0,0.0,0.0,0.0,0.0,10001-3967,10001.0
7698,130460219,5,261.0,0.0,0.0,545 W 45TH ST SECOND FLOOR,9.0,721950.0,659275,360610129002008.0,0.0,0.0,36061012900.0,NEW YORK,30.0,211288.0,207077.0,0,JOHN SEID,0.0,2.0,0,1.0,0,935598,774456.0,130460219_201505_990O,36061.0,2015,2014.0,0.0,10.0,601394,0.0,0.0,0.0,0.0,0.0,0,0,0.0,874849,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,67,147.0,40.762,0.0,0.0,O,O,AR,A,59807.0,57881,-73.9953,A,,0.0,0.0,5602.0,711110.0,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES AND MOVING PICTURE M 306 LOCAL,130460219201505,1304602192015,662143.0,0,-60749,0,0.0,67041.0,0.0,0.0,A,A65,,A65,A,,ZZ,AR,AR,AR,5.0,,0,1486.0,0.0,0.0,IN,,22376.0,32885.0,5600.0,874782,839864.0,N,0.5971635498788687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198403.0,0,0,0,0.0,0.0,0.0,0.0,0.0,306 LOCAL,20149.0,16eofinextract990.dat,0,0.0,0.0,NY,20149,5,5,0.0,201505,201405.0,0.0,874849,874849,841497.0,0.0,0.0,0.0,0.0,0.0,0.0,10036-3409,10036.0
7724,130689125,12,263.0,279.0,0.0,31 WEST 34TH STREET 7013,3.0,29350.0,39538,360610076001000.0,0.0,0.0,36061007600.0,NEW YORK,30.0,30000.0,30000.0,0,,0.0,2.0,0,1.0,0,214817,189595.0,130689125_201512_990O,36061.0,2015,2014.0,0.0,10.0,-271435,0.0,0.0,0.0,0.0,0.0,0,0,0.0,207413,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,7,210.0,40.748776,0.0,0.0,O,S,ZA,A,293381.0,310973,-73.985333,A,,286549.0,232436.0,5602.0,813219.0,EXHIBITION EMPLOYEES 829 GENERAL FUND,130689125201512,1306891252015,-264031.0,0,-7404,0,0.0,-10344.0,0.0,0.0,A,A114,,A1140,A,,BEST,AR,AR,AR,5.0,,0,0.0,27645.0,16875.0,IN,,5191.0,4340.0,5600.0,207406,182172.0,N,0.629802359348962,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195804.0,0,0,0,-3131.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0,0.0,0.0,NY,20150,5,5,0.0,201512,201412.0,0.0,207413,207413,179251.0,0.0,0.0,0.0,0.0,0.0,0.0,10001-3009,10001.0
7742,130876693,12,264.0,0.0,0.0,275 7TH AVENUE ROOM 18TH FL,3.0,64805.0,59644,360610091002000.0,0.0,0.0,36061009100.0,NEW YORK,30.0,0.0,0.0,0,,0.0,2.0,31181,1.0,0,15485,12138.0,130876693_201512_990EZ,36061.0,2015,2014.0,0.0,20.0,59644,0.0,0.0,0.0,0.0,0.0,0,0,0.0,41505,,,0.0,0.0,39850,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0,0.0,40.7459,0.0,0.0,O,O,AR,A,0.0,0,-73.9945,A,,0.0,0.0,5602.0,710000.0,UNITED ITALIAN AMERICAN LABOR COUNCIL INC,130876693201512,1308766932015,64805.0,0,-5161,8669,0.0,-2933.0,0.0,0.0,A,A23,,A23,A,,BEST,AR,AR,AR,1.0,0.0,0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,1655,1555.0,N,0.470642587587175,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,195005.0,0,0,0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,39850,0.0,0.0,NY,20150,4,4,0.0,201512,201412.0,0.0,10324,10324,9205.0,0.0,0.0,0.0,0.0,0.0,0.0,10001-6721,10001.0
7749,130951470,8,119.0,205.0,279.0,729 SEVENTH AVENUE 5TH FLOOR,3.0,13804002.0,16161843,360610112021003.0,0.0,0.0,36061011202.0,NEW YORK,20.0,732225.0,701679.0,0,,0.0,2.0,0,1.0,0,8356224,7662661.0,130951470_201508_990O,36061.0,2015,2014.0,0.0,10.0,13670328,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10474102,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,43905,30741.0,40.762661,0.0,0.0,O,O,AR,A,2306024.0,2491515,-73.97416899999999,A,,0.0,0.0,5602.0,813920.0,THE BROADWAY LEAGUE INC,130951470201508,1309514702015,11497978.0,0,2117878,0,0.0,3024172.0,0.0,0.0,A,A036,,A0365,A,,SOI,AR,AR,AR,1.0,,0,0.0,2562423.0,2616196.0,IN,,218255.0,212877.0,5600.0,9762673,9622337.0,Y,0.6300403305921984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667524.0,194210.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,20149.0,16eofinextract990.dat,0,0.0,0.0,NY,20149,6,6,0.0,201508,201408.0,0.0,10474102,10474102,10686833.0,0.0,0.0,0.0,0.0,0.0,0.0,10019-6831,10019.0
7751,130971750,6,319.0,0.0,0.0,6 E 87TH ST,3.0,,25594,360610150023001.0,,0.0,36061015002.0,NEW YORK,10.0,0.0,,0,,,2.0,0,1.0,0,3717,,130971750_201606_990EZ,36061.0,2016,,0.0,20.0,25594,0.0,,0.0,,0.0,0,0,,4000,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,,0,0,,40.7821,0.0,0.0,O,O,AR,A,,0,-73.9598,A,,,0.0,5602.0,711130.0,LIEDERKRANZ OF THE CITY OF NEW YORK,130971750201606,1309717502016,,0,283,0,0.0,,0.0,,A,A6A,,A6A,A,A6AZ,NEW,AR,AR,AR,1.0,0.0,0,,0.0,,IN,,0.0,,5600.0,4000,,N,0.2142253578615589,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,193907.0,0,0,0,,0.0,,0.0,,,20159.0,16eofinextractez.dat,0,0.0,0.0,NY,20159,7,7,0.0,201606,,0.0,4000,4000,,0.0,0.0,0.0,0.0,0.0,0.0,10128-0505,10128.0
