,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_BOY,ASS_EOY,BLOCK,BOND_BOY,BOND_EOY,CENSUSTRACT,CITY,CLASSCD,COMPENS,COMPENSP,CONT,CONTACT,CONTP,DEDUCTCD,DIREXP,EOSTATUS,EPOSTCARD,EXPS,EXPSP,FILENAME,FIPS,FISYR,FISYRP,FNDNCD,FRCD,FUNDBAL,FUNDFEES,FUNDFEESP,FUNDINC,FUNDINCP,GFTGRNTSRCVD170,GOODS,GRPROF,GRPROFP,GRREC,GRRECMEM,GRRECOTH,GRRECPUB,GRSINC170,GRSINCFNDRSNG,GRSINCGAMING,GRSRCPTSADMISSN509,GRSRCPTSRELATED170,GRSRNTSPRSNL,GRSRNTSREAL,INITFEES,INPRIOR,INPRIORSRC,INVENTG,INVINC,INVINCP,LATITUDE,LESSDIRFNDRSNG,LESSDIRGAMING,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LIAB_BOY,LIAB_EOY,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MRTG_BOY,MRTG_EOY,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NETA_BOY,NETGNLS,NETINC,NETINCFNDRSNG,NETINCGAMING,NETINCP,NETRENT,NETRENTP,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OTHCHGS,OTHINC,OTHINCP,OTHSAL,OTHSALP,OUTNCCS,OUTREAS,PAYTAX,PAYTAXP,PMSA,PROGREV,PROGREVP,Q78A,RANDNUM,REASON,RENTEXP,RENTINC,RETEARN,RETE_BOY,RNTLEXPNSPRSNL,RNTLEXPNSREAL,RNTLINCPRSNL,RNTLINCREAL,ROYALTSINC,RULEDATE,SALEOTHE,SALEOTHG,SALEOTHN,SALEOTHNP,SALESECN,SALESECNP,SALESEXP,SECUR,SEC_NAME,SOIYR,SOURCE,SPEVTG,SRVCSVAL170,SRVCSVAL509,STATE,STYEAR,SUBCD,SUBSECCD,SUBTOTSUPPINC509,TAXPER,TAXPERP,TOTGFTGRNTRCVD509,TOTREV,TOTREV2,TOTREVP,TOTSUPP509,TXEXMPTBNDSPROCEEDS,TXREVNUELEVIED170,TXREVNUELEVIED509,UNSECUREDNOTESEND,VALIDATION_STATE,ZIP,ZIP5
20446,113410211,12,995.0,123.0,124.0,C/O DIEGO A LODICO 52-86 72ND ST,3.0,547896.0,453084.0,360810531001000.0,0.0,0.0,36081053100.0,MASPETH,20.0,0.0,0.0,5917.0,DIEGO A LODICO,8225.0,1.0,0,1.0,0,103036.0,55231.0,113410211_201512_990O,36081.0,2015,2014.0,15.0,20.0,453084.0,0.0,0.0,0.0,0.0,153461.0,0,0,0.0,47414,0.0,0.0,,117770.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,167.0,16281.0,40.7228,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9084,A,,0.0,0.0,5602.0,710000.0,BELLA ITALIA MIA INC,113410211201512,1134102112015,547896.0,2140.0,-94812,0.0,0.0,3846.0,0.0,0.0,A,A23,,A23,A,A230,NEW,AR,AR,AR,1.0,,0.0,3384.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.4010586170662772,7,0.0,0.0,88012.0,182824.0,0.0,0.0,0.0,0.0,0.0,199806.0,0.0,0.0,0.0,7575.0,2140.0,23612.0,39190.0,41330.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,8224.0,8224.0,59077.0,0.0,0.0,0.0,0.0,0.0,0.0,11378-1436,11378.0
20454,113413772,12,0.0,0.0,0.0,PO BOX 120601,3.0,12100.0,16365.0,360810398001000.0,0.0,0.0,36081039800.0,SAINT ALBANS,20.0,0.0,0.0,4137.0,,2000.0,1.0,0,1.0,0,6344.0,2000.0,113413772_201512_990EZ,36081.0,2015,2014.0,16.0,20.0,16365.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10462,,,0.0,0.0,0.0,0,6725.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.6958,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.7617,A,,0.0,0.0,5602.0,710000.0,BLACK LONG TERM CARE ADMINISTRATORS ASSOC INC,113413772201512,1134137722015,12100.0,0.0,4118,0.0,0.0,4400.0,0.0,0.0,A,A23,,A23,A,B99,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,6325.0,1000.0,N,0.5791411043939929,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,6137.0,10462.0,10462.0,6400.0,12862.0,0.0,0.0,0.0,0.0,0.0,11412-0601,11412.0
20492,113427470,12,994.0,149.0,0.0,138 S OXFORD ST STE 4A,3.0,68421.0,65012.0,360470179002001.0,0.0,0.0,36047017900.0,BROOKLYN,20.0,0.0,0.0,156023.0,LESTER E FORD,76955.0,1.0,0,1.0,0,119182.0,99655.0,113427470_201512_990EZ,36047.0,2015,2014.0,16.0,10.0,60012.0,0.0,0.0,0.0,0.0,512290.0,0,0,0.0,165194,,,0.0,12769.0,2241.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,181.0,694.0,40.6851,0.0,0.0,PC,O,AR,A,5000.0,5000.0,-73.9732,A,,0.0,0.0,5602.0,711110.0,NIA THEATRICAL PRODUCTION COMPANY INCORPORATED,113427470201512,1134274702015,63421.0,0.0,46012,2241.0,0.0,5295.0,0.0,0.0,A,A65,,A65,A,A650,NEW,AR,AR,AR,1.0,-3422.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,6750.0,20508.0,N,0.2992244825911889,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,199806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,2241.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,165194.0,165195.0,104950.0,0.0,0.0,0.0,0.0,0.0,0.0,11217-1694,11217.0
20547,113450678,12,0.0,0.0,0.0,500 25TH ST,3.0,923645.0,1705918.0,360470101001001.0,0.0,0.0,36047010100.0,BROOKLYN,21.0,0.0,0.0,1831444.0,GREEN-WOOD CEMETERY,1473075.0,1.0,278998,1.0,0,1077950.0,1607374.0,113450678_201512_990O,36047.0,2015,2014.0,15.0,10.0,1125044.0,31945.0,28100.0,-115440.0,-108844.0,4011775.0,28121,-10702,5658.0,2284125,0.0,0.0,,170936.0,163558.0,0,0.0,455594.0,0.0,92831.0,0,1,15eofinextract990.dat.dat,17419,4993.0,280.0,40.659380999999996,278998.0,0.0,PC,O,AR,A,664303.0,580874.0,-73.996763,A,,0.0,0.0,5602.0,712120.0,GREEN WOOD HISTORIC FUND INC,113450678201512,1134506782015,259342.0,0.0,899056,-115440.0,0.0,17638.0,92831.0,72260.0,A,A82,,A82,A,A80,NEW,AR,AR,AR,1.0,,4666.0,1933.0,0.0,0.0,IN,,0.0,0.0,5600.0,169214.0,180650.0,N,0.759429114959587,7,0.0,92831.0,0.0,0.0,0.0,0.0,0.0,92831.0,0.0,199904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,163558.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,1977006.0,1977006.0,1625012.0,0.0,0.0,0.0,0.0,0.0,0.0,11232-1755,11232.0
20552,113451703,8,995.0,92.0,90.0,248 W 35TH ST FL 10,3.0,9224477.0,9165692.0,360610109001004.0,0.0,0.0,36061010900.0,NEW YORK,10.0,0.0,0.0,21087553.0,,19439243.0,1.0,0,1.0,0,22952922.0,18664937.0,113451703_201508_990O,36061.0,2015,2014.0,15.0,10.0,8722017.0,0.0,86400.0,0.0,0.0,74906442.0,0,0,0.0,24603764,0.0,0.0,,737325.0,0.0,0,0.0,7391790.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,180217.0,139665.0,40.7522,0.0,0.0,PC,S,ZB,A,591028.0,443675.0,-73.9912,A,,0.0,0.0,5602.0,813219.0,FRACTURED ATLAS INC,113451703201508,1134517032015,8633449.0,30553.0,434373,0.0,0.0,3032328.0,0.0,0.0,A,A126,,A1260,A,A65,NEW,AR,AR,AR,1.0,,1297.0,187956.0,2219341.0,1938821.0,IN,,172023.0,155449.0,5600.0,2087675.0,1906595.0,N,0.12285238539468568,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199810.0,0.0,0.0,0.0,0.0,30553.0,23806.0,1216469.0,1247022.0,,20149.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201508,201408.0,0.0,23387295.0,23387295.0,21697265.0,0.0,0.0,0.0,0.0,0.0,0.0,10001-2505,10001.0
20554,113451990,6,0.0,0.0,0.0,11809 SUTTER AVE,3.0,17357.0,10231.0,360810840004003.0,0.0,0.0,36081084000.0,S OZONE PARK,12.0,0.0,0.0,11000.0,CHAN JAMOONA,115865.0,1.0,0,1.0,0,19126.0,119114.0,113451990_201506_990EZ,36081.0,2015,2014.0,15.0,20.0,9231.0,0.0,0.0,0.0,0.0,923980.0,0,0,0.0,11000,,,0.0,97.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0.0,0.0,40.6748,0.0,0.0,PC,O,AR,A,0.0,1000.0,-73.8234,A,,0.0,0.0,5602.0,710000.0,UNITED HINDU CULTURAL COUNCIL OF U S A NORTH AMERICA,113451990201506,1134519902015,17357.0,0.0,-8126,0.0,0.0,-3249.0,0.0,0.0,A,A26,,A26,A,P81,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.08622418281825761,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,199903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20149.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,201406.0,0.0,11000.0,11000.0,115865.0,0.0,0.0,0.0,0.0,0.0,0.0,11420-2407,11420.0
20581,113462138,12,0.0,0.0,0.0,339 2ND ST APT 1R,3.0,1067.0,1600.0,360470135003001.0,0.0,0.0,36047013500.0,BROOKLYN,10.0,0.0,0.0,43793.0,TIMOTHY E YOUNG,41782.0,1.0,0,1.0,0,61499.0,61056.0,113462138_201512_990EZ,36047.0,2015,2014.0,15.0,10.0,-5901.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,64499,,,0.0,0.0,0.0,0,108645.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.6737,0.0,0.0,PC,O,AR,A,10510.0,7501.0,-73.9837,A,,0.0,0.0,5602.0,711110.0,PUPPETRY ARTS THEATRE INC,113462138201512,1134621382015,-9443.0,0.0,3000,0.0,0.0,3000.0,0.0,0.0,A,A65,,A65,A,A20,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,20706.0,22274.0,N,0.5816693588456909,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,192048.0,64499.0,64499.0,64056.0,300693.0,0.0,0.0,0.0,0.0,0.0,11215-2416,11215.0
20585,113462406,12,0.0,0.0,0.0,11141 112TH ST,3.0,12887.0,12262.0,360810102002006.0,0.0,0.0,36081010200.0,S OZONE PARK,20.0,0.0,0.0,146950.0,RAVIDEEN RAMSAMMOOJ,85843.0,1.0,0,1.0,0,147575.0,82134.0,113462406_201512_990O,36081.0,2015,2014.0,15.0,10.0,12262.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,146950,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0.0,0.0,40.6803,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.8222,A,,0.0,0.0,5602.0,611610.0,EAST INDIAN MUSIC ACADEMY INC,113462406201512,1134624062015,12887.0,0.0,-625,0.0,0.0,3709.0,0.0,0.0,A,A6E,,A6E,A,A6E0,NEW,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.926706454949576,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,146950.0,146950.0,85843.0,0.0,0.0,0.0,0.0,0.0,0.0,11420-1516,11420.0
20633,113479226,12,0.0,0.0,0.0,PO BOX 386,3.0,68787.0,123465.0,360610034002001.0,0.0,0.0,36061003400.0,NEW YORK,20.0,65548.0,72430.0,61648.0,STEPHANIE MONSEU,39229.0,1.0,0,1.0,0,234232.0,327421.0,113479226_201512_990O,36061.0,2015,2014.0,16.0,10.0,118239.0,0.0,0.0,0.0,0.0,0.0,1736,3232,7625.0,288727,0.0,0.0,,0.0,0.0,0,1225595.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,4968,0.0,0.0,40.7278,0.0,0.0,PC,O,AR,A,3307.0,5226.0,-73.9804,A,,0.0,0.0,5602.0,711100.0,BINDLESTIFF FAMILY VARIETY ARTS INC,113479226201512,1134792262015,65480.0,0.0,52759,0.0,0.0,74770.0,0.0,0.0,A,A60,,A60,A,A60,IRS,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,222111.0,355337.0,N,0.5152873602673526,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,180830.0,286991.0,286991.0,402191.0,1407280.0,0.0,0.0,0.0,0.0,0.0,10009-0386,10009.0
20645,113483211,12,0.0,0.0,0.0,PO BOX 90370,3.0,110003.0,98814.0,360470060001000.0,0.0,0.0,36047006000.0,BROOKLYN,20.0,29095.0,23600.0,0.0,SIMON SHAHEEN,8850.0,1.0,0,1.0,0,137356.0,135289.0,113483211_201512_990O,36047.0,2015,2014.0,15.0,10.0,94614.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,131882,0.0,0.0,,0.0,0.0,0,442941.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,344.0,340.0,40.6225,0.0,0.0,PC,O,AR,A,6155.0,4200.0,-74.0287,A,,0.0,0.0,5602.0,710000.0,ARAB AMERICAN ARTS INSTITUTE INC,113483211201512,1134832112015,103848.0,0.0,-5474,0.0,0.0,1112.0,0.0,0.0,A,A23,,A23,A,A230,NEW,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,131538.0,127211.0,N,0.6966651686841702,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,19012.0,201512,201412.0,27350.0,131882.0,131882.0,136401.0,489303.0,0.0,0.0,0.0,0.0,0.0,11209-0370,11209.0
20651,113485125,6,0.0,0.0,0.0,223 BEDFORD AVENUE 213,3.0,113.0,4515.0,360470553001003.0,0.0,0.0,36047055300.0,BROOKLYN,10.0,0.0,0.0,31810.0,JENNIFER MILLER,0.0,1.0,0,1.0,0,62095.0,0.0,113485125_201506_990EZ,36047.0,2015,2014.0,15.0,20.0,2795.0,0.0,0.0,0.0,0.0,199111.0,0,0,0.0,38541,,,0.0,1071.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2013pc,0,0.0,0.0,40.716402,0.0,0.0,PC,O,AR,A,0.0,1720.0,-73.95908100000001,A,,0.0,0.0,5602.0,711110.0,CIRCUS AMOK INC,113485125201506,1134851252015,113.0,0.0,-23554,0.0,0.0,0.0,0.0,0.0,A,A65,,A65,A,A650,NEW,AR,AR,AR,1.0,0.0,1381.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,5350.0,0.0,N,0.3508075261593212,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20149.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,201406.0,0.0,38541.0,38541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11211-4171,11211.0
20662,113487542,12,0.0,0.0,0.0,3507 31ST AVE,3.0,932044.0,910408.0,360810075002000.0,0.0,0.0,36081007500.0,ASTORIA,20.0,0.0,0.0,25031.0,DEMETRIOS CHRISTODOULOU,36812.0,1.0,0,1.0,0,23795.0,21965.0,113487542_201512_990O,36081.0,2015,2014.0,15.0,10.0,362865.0,0.0,0.0,0.0,0.0,185324.0,0,0,0.0,106274,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,81042.0,0,1,15eofinextract990.dat.dat,0,201.0,170.0,40.7657,0.0,0.0,PC,O,AR,A,558857.0,547543.0,-73.9264,A,,553057.0,541743.0,5602.0,710000.0,PANSAMIAN BROTHERHOOD PYTHAGORAS OF NEW YORK INC,113487542201512,1134875422015,373187.0,0.0,-10323,0.0,0.0,-3571.0,-11760.0,-18588.0,A,A23,,A23,A,A23,IRS,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,Y,0.8685463675747229,7,92802.0,81042.0,362865.0,373187.0,0.0,92802.0,0.0,-11760.0,0.0,200901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,13472.0,13472.0,18394.0,0.0,0.0,0.0,0.0,0.0,0.0,11106-0000,11106.0
20672,113489379,9,0.0,0.0,0.0,324 CONVENT AVENUE,3.0,3319643.0,2528353.0,360610227001001.0,0.0,0.0,36061022700.0,NEW YORK,12.0,190731.0,170080.0,712828.0,,3376902.0,1.0,0,1.0,0,1629075.0,866895.0,113489379_201509_990O,36061.0,2015,2014.0,15.0,10.0,1920783.0,0.0,0.0,0.0,0.0,5702876.0,0,0,0.0,720887,0.0,0.0,,38863.0,0.0,0,0.0,64038.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,104.0,53.0,40.823622,0.0,0.0,PC,O,AR,A,490672.0,607570.0,-73.94710699999999,A,,0.0,0.0,5602.0,510000.0,FIRELIGHT MEDIA INC,113489379201509,1134893792015,2828971.0,0.0,-908188,0.0,0.0,2522972.0,0.0,0.0,A,A30,,A30,A,R99,BEST,AR,AR,AR,1.0,,7955.0,6176.0,559058.0,371653.0,IN,,57847.0,43873.0,5600.0,0.0,6736.0,N,0.8237413499302427,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20149.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201509,201409.0,0.0,720887.0,720887.0,3389867.0,0.0,0.0,0.0,0.0,0.0,0.0,10031-6300,10031.0
20674,113489855,6,0.0,0.0,0.0,PO BOX 295,3.0,337429.0,353445.0,360050435001025.0,0.0,0.0,36005043500.0,BRONX,10.0,0.0,0.0,701810.0,,191299.0,1.0,59873,1.0,0,669941.0,684023.0,113489855_201506_990O,36005.0,2015,2014.0,16.0,10.0,344445.0,0.0,0.0,-28480.0,25815.0,0.0,0,9157,0.0,745257,0.0,0.0,,0.0,31393.0,0,1861094.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,9157,556.0,633.0,40.8895,59873.0,0.0,PC,O,AR,A,12000.0,9000.0,-73.8727,A,,0.0,0.0,5602.0,710000.0,ST PATRICKS DAY PARADE INC,113489855201506,1134898552015,325429.0,0.0,15443,-28480.0,0.0,-26276.0,0.0,0.0,A,A23,,A23,A,A230,NEW,AR,AR,AR,1.0,,2341.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,440000.0,N,0.8090348941000732,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20149.0,16eofinextract990.dat,31393.0,0.0,0.0,NY,20149.0,3,3,4116.0,201506,201406.0,1775111.0,685384.0,685384.0,657747.0,3668477.0,0.0,0.0,0.0,0.0,0.0,10470-0271,10470.0
20709,113504837,12,0.0,0.0,0.0,181 WYCKOFF ST,3.0,1199239.0,1355533.0,360470071004000.0,0.0,0.0,36047007100.0,BROOKLYN,20.0,61848.0,61704.0,339032.0,SINA KHAJEH-NAJAFI,201993.0,1.0,0,1.0,0,285586.0,315726.0,113504837_201512_990O,36047.0,2015,2014.0,16.0,10.0,1118556.0,0.0,0.0,0.0,0.0,0.0,61578,98745,105362.0,518756,0.0,0.0,,0.0,0.0,0,1107921.0,0.0,0.0,3350.0,0,1,15eofinextract990.dat.dat,160323,1.0,6.0,40.6846,0.0,0.0,PC,O,AR,A,250145.0,236977.0,-73.9874,A,,0.0,0.0,5602.0,510000.0,IMMATERIAL INCORPORATED,113504837201512,1135048372015,949094.0,0.0,169462,0.0,0.0,7913.0,1220.0,3001.0,A,A30,,A30,A,A30,IRS,AR,AR,AR,1.0,,12550.0,13277.0,36138.0,44734.0,IN,,8218.0,9447.0,5600.0,3500.0,0.0,Y,0.5457621701131177,9,2130.0,3350.0,0.0,0.0,0.0,2130.0,0.0,1220.0,0.0,200005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,2820.0,201512,201412.0,1226394.0,455048.0,455048.0,323639.0,2392181.0,0.0,0.0,0.0,0.0,0.0,11217-2207,11217.0
20712,113505908,12,0.0,0.0,0.0,PO BOX 398,3.0,288876.0,339373.0,360810916021022.0,0.0,0.0,36081091602.0,FORT TILDEN,30.0,0.0,0.0,45633.0,,51775.0,1.0,0,1.0,0,200531.0,209920.0,113505908_201512_990O,36081.0,2015,2014.0,16.0,10.0,339373.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,251028,0.0,0.0,,0.0,0.0,0,730457.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0.0,0.0,40.5623,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.891,A,,0.0,0.0,5602.0,711110.0,ROCKAWAY THEATRE COMPANY INC,113505908201512,1135059082015,288875.0,0.0,50497,0.0,0.0,25390.0,0.0,0.0,A,A65,,A65,A,A65,BEST,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,205395.0,183535.0,N,0.17150348229769852,9,0.0,0.0,339373.0,288875.0,0.0,0.0,0.0,0.0,0.0,200103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,373476.0,251028.0,251028.0,235310.0,1103933.0,0.0,0.0,0.0,0.0,0.0,11695-0398,11695.0
20713,113506262,12,0.0,0.0,0.0,3931 29TH ST,3.0,132491.0,241109.0,,0.0,0.0,36081019900.0,LONG IS CITY,21.0,31250.0,0.0,209539.0,,167648.0,1.0,6936,1.0,0,334531.0,301005.0,113506262_201512_990O,36081.0,2015,2014.0,15.0,10.0,206819.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,393350,0.0,0.0,,0.0,6936.0,0,90509.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,0,0.0,6.0,40.738153999999994,6936.0,0.0,PC,O,AR,A,19761.0,34290.0,-73.940602,A,,7500.0,0.0,5602.0,710000.0,FLUX FACTORY INC,113506262201512,1135062622015,112730.0,0.0,51883,0.0,0.0,17725.0,0.0,0.0,A,A20,,A20,A,A20,IRS,AR,AR,AR,1.0,,0.0,0.0,74195.0,67085.0,IN,,6970.0,4697.0,5600.0,176875.0,151076.0,N,0.2996127949187816,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20150.0,16eofinextract990.dat,6936.0,0.0,0.0,NY,20150.0,3,3,61.0,201512,201412.0,1161799.0,386414.0,386414.0,318730.0,1491620.0,0.0,0.0,0.0,0.0,0.0,11101-3707,11101.0
20720,113510555,12,0.0,0.0,0.0,557 WEST 140TH STREET,3.0,36444.0,50659.0,360610153001001.0,0.0,0.0,36061015300.0,NEW YORK,10.0,0.0,0.0,33198.0,,14150.0,1.0,0,1.0,0,30143.0,50078.0,113510555_201512_990EZ,36061.0,2015,2014.0,15.0,20.0,50659.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,44358,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,15eofinextractEZ.dat,0,0.0,0.0,40.7768,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9822,A,,0.0,0.0,5602.0,711110.0,TEATROMANIA INC ITALYTIME,113510555201512,1135105552015,36444.0,0.0,14215,0.0,0.0,-5442.0,0.0,0.0,A,A65,,A65,A,A65,IRS,AR,AR,AR,1.0,0.0,11160.0,30486.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.1798025844589325,14,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,199912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ITALYTIME,20150.0,16eofinextractez.dat,0.0,0.0,0.0,NY,20150.0,3,3,0.0,201512,201412.0,0.0,44358.0,44358.0,44636.0,0.0,0.0,0.0,0.0,0.0,0.0,10031-7032,10031.0
20723,113511209,9,0.0,0.0,0.0,1906 AVENUE R,3.0,69028.0,56997.0,360470560002000.0,0.0,0.0,36047056000.0,BROOKLYN,10.0,0.0,0.0,2021.0,ANNA MEYTINA,46316.0,1.0,0,1.0,0,87245.0,122396.0,113511209_201509_990O,36047.0,2015,2014.0,16.0,10.0,54267.0,0.0,0.0,0.0,0.0,0.0,375,375,688.0,78617,0.0,0.0,,0.0,0.0,0,439638.0,0.0,0.0,0.0,0,1,15eofinextract990.dat.dat,750,7.0,14.0,40.6062,0.0,0.0,PC,O,AR,A,5758.0,2730.0,-73.9539,A,,0.0,0.0,5602.0,710000.0,CUSTODIANS OF RUSSIAN CULTURE INC KSPUS ORG,113511209201509,1135112092015,63270.0,0.0,-9003,0.0,0.0,8425.0,0.0,0.0,A,A23,,A23,A,A23,NEW,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,75839.0,83803.0,N,0.3653723949593583,9,0.0,0.0,54267.0,63270.0,0.0,0.0,0.0,0.0,0.0,200008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KSPUS ORG,20149.0,16eofinextract990.dat,0.0,0.0,0.0,NY,20149.0,3,3,538.0,201509,201409.0,60337.0,78242.0,78242.0,130821.0,500513.0,0.0,0.0,0.0,0.0,0.0,11229-3002,11229.0
